0.001	0.000585937499999995
0.006	0.00335937500000001
0.011	0.00621093750000002
0.016	0.00906250000000002
0.021	0.0119140625
0.026	0.01484375
0.031	0.0177734375
0.036	0.02078125
0.041	0.0237890625
0.046	0.026796875
0.051	0.0298046875
0.056	0.032890625
0.061	0.0359765625
0.066	0.0390625
0.071	0.0421484375
0.076	0.0453125
0.081	0.0483984375
0.086	0.0515624999999999
0.091	0.0547265624999999
0.096	0.0579687499999999
0.101	0.0611328124999999
0.106	0.0642968749999999
0.111	0.0675390624999999
0.116	0.0707031249999999
0.121	0.0739453124999999
0.126	0.0771093749999999
0.131	0.0802734374999999
0.136	0.0834374999999999
0.141	0.0866015624999999
0.146	0.0897656249999999
0.151	0.0928515625
0.156	0.0959375
0.161	0.0990234375
0.166	0.10203125
0.171	0.1050390625
0.176	0.10796875
0.181	0.1108203125
0.186	0.113671875
0.191	0.1164453125
0.196	0.119140625
0.201	0.1217578125
0.206	0.124375
0.211	0.1268359375
0.216	0.12921875
0.221	0.1315234375
0.226	0.13375
0.231	0.1358984375
0.236	0.137890625
0.241	0.1398046875
0.246	0.141640625
0.251	0.1433203125
0.256	0.144921875
0.261	0.146445312500001
0.266	0.147812500000001
0.271	0.149023437500001
0.276	0.150156250000001
0.281	0.151210937500001
0.286	0.152109375000001
0.291	0.152929687500001
0.296	0.153593750000001
0.301	0.154179687500001
0.306	0.154609375000001
0.311	0.154960937500001
0.316	0.155156250000001
0.321	0.155351562500001
0.326	0.155312500000001
0.331	0.155273437500001
0.336	0.155078125000001
0.341	0.154804687500001
0.346	0.154453125000001
0.351	0.154023437500001
0.356	0.153437500000001
0.361	0.152851562500001
0.366	0.152109375000001
0.371	0.151367187500001
0.376	0.150468750000001
0.381	0.149492187500001
0.386	0.148515625000002
0.391	0.147382812500002
0.396	0.146250000000002
0.401	0.144960937500002
0.406	0.143671875000002
0.411	0.142304687500002
0.416	0.140937500000002
0.421	0.139414062500002
0.426	0.137890625000002
0.431	0.136289062500002
0.436	0.134609375000002
0.441	0.132929687500002
0.446	0.131171875000002
0.451	0.129335937500002
0.456	0.127500000000002
0.461	0.125585937500002
0.466	0.123593750000002
0.471	0.121601562500002
0.476	0.119609375000002
0.481	0.117539062500002
0.486	0.115390625000002
0.491	0.113242187500002
0.496	0.111015625000002
